Type,TPM,Gene,
IDH-Mut,2.0779,TP53,
IDH-Mut,2.9345,TP53,
IDH-Mut,3.4981,TP53,
IDH-Mut,2.0915,TP53,
IDH-Mut,3.9967,TP53,
IDH-Mut,1.6672,TP53,
IDH-Mut,3.7684,TP53,
IDH-Mut,2.4247,TP53,
IDH-Mut,1.3202,TP53,
IDH-Mut,0.41034,TP53,
IDH-Mut,3.7487,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.7604,TP53,
IDH-Mut,1.2085,TP53,
IDH-Mut,3.6746,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.817,TP53,
IDH-Mut,4.2874,TP53,
IDH-Mut,2.7577,TP53,
IDH-Mut,0.47923,TP53,
IDH-Mut,3.4128,TP53,
IDH-Mut,2.6478,TP53,
IDH-Mut,1.6031,TP53,
IDH-Mut,4.0718,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.22527,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.7238,TP53,
IDH-Mut,0.86235,TP53,
IDH-Mut,1.5205,TP53,
IDH-Mut,1.8856,TP53,
IDH-Mut,4.2186,TP53,
IDH-Mut,3.1752,TP53,
IDH-Mut,2.9499,TP53,
IDH-Mut,5.2664,TP53,
IDH-Mut,4.9699,TP53,
IDH-Mut,2.291,TP53,
IDH-Mut,1.1916,TP53,
IDH-Mut,0.75018,TP53,
IDH-Mut,2.7691,TP53,
IDH-Mut,4.1942,TP53,
IDH-Mut,1.7066,TP53,
IDH-Mut,1.6178,TP53,
IDH-Mut,3.6911,TP53,
IDH-Mut,5.1523,TP53,
IDH-Mut,1.1349,TP53,
IDH-Mut,1.5907,TP53,
IDH-Mut,3.3177,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.4847,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.9732,TP53,
IDH-Mut,4.1364,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.355,TP53,
IDH-Mut,2.6234,TP53,
IDH-Mut,1.3138,TP53,
IDH-Mut,0.45207,TP53,
IDH-Mut,2.729,TP53,
IDH-Mut,1.5739,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.84077,TP53,
IDH-Mut,0.72334,TP53,
IDH-Mut,4.5061,TP53,
IDH-Mut,1.037,TP53,
IDH-Mut,4.2647,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.2265,TP53,
IDH-Mut,3.365,TP53,
IDH-Mut,0.55876,TP53,
IDH-Mut,4.4986,TP53,
IDH-Mut,3.4044,TP53,
IDH-Mut,5.2936,TP53,
IDH-Mut,0.32539,TP53,
IDH-Mut,3.8717,TP53,
IDH-Mut,2.5895,TP53,
IDH-Mut,2.346,TP53,
IDH-Mut,2.8681,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.6288,TP53,
IDH-Mut,4.1497,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.37295,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.2013,TP53,
IDH-Mut,4.1282,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.6832,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.631,TP53,
IDH-Mut,5.5182,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.0912,TP53,
IDH-Mut,4.1099,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.1276,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.9261,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.846,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.2783,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.2531,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.79,TP53,
IDH-Mut,1.9172,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.0398,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.6399,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.9964,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.8032,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.7742,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.9985,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.6857,TP53,
IDH-Mut,4.8117,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.8375,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.5494,TP53,
IDH-Mut,2.7316,TP53,
IDH-Mut,4.2137,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.5033,TP53,
IDH-Mut,2.1798,TP53,
IDH-Mut,2.6951,TP53,
IDH-Mut,0,TP53,
IDH-Mut,5.1127,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,6.1114,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.9895,TP53,
IDH-Mut,2.4486,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.5296,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.4135,TP53,
IDH-Mut,1.5276,TP53,
IDH-Mut,1.9373,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.2051,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.0621,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.78994,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.2863,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.83754,TP53,
IDH-Mut,5.7178,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.7689,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.0912,TP53,
IDH-Mut,3.1504,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.0762,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.2817,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.4632,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.4792,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.1564,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.4285,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.1916,TP53,
IDH-Mut,1.3863,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.7421,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.6271,TP53,
IDH-Mut,1.4662,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.1706,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.2969,TP53,
IDH-Mut,3.5977,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.0772,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.6929,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.94935,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.698,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.14012,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.9793,TP53,
IDH-Mut,3.3209,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,5.3315,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.068,TP53,
IDH-Mut,3.8831,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.52607,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.8671,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.6889,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.78073,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.7095,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.7843,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.8893,TP53,
IDH-Mut,2.2633,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.42223,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.1966,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.6922,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.0335,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.0578,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.6772,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.1167,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.45523,TP53,
IDH-Mut,0.5955,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,5.438,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.4324,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,5.287,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.5023,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.4351,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.5726,TP53,
IDH-Mut,4.9629,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.0247,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.9163,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.2314,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.5955,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.4935,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.54696,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.9265,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.0531,TP53,
IDH-Mut,1.1336,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.696,TP53,
IDH-Mut,3.3082,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.913,TP53,
IDH-Mut,0.64062,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.0102,TP53,
IDH-Mut,0,TP53,
IDH-Mut,5.0153,TP53,
IDH-Mut,2.7809,TP53,
IDH-Mut,1.6803,TP53,
IDH-Mut,4.8774,TP53,
IDH-Mut,2.5612,TP53,
IDH-Mut,0.83107,TP53,
IDH-Mut,3.9389,TP53,
IDH-Mut,1.787,TP53,
IDH-Mut,5.4229,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.2176,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.6772,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.20789,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.0179,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.8109,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.05,TP53,
IDH-Mut,4.054,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.59,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.5547,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.8507,TP53,
IDH-Mut,3.5673,TP53,
IDH-Mut,3.3774,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.923,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.2702,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.4872,TP53,
IDH-Mut,3.8834,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.2418,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.9151,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.4076,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.3598,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.8191,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.83431,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,5.4528,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.4105,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,5.1094,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.60502,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.46048,TP53,
IDH-Mut,1.4668,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.4249,TP53,
IDH-Mut,4.942,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.8359,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.1928,TP53,
IDH-Mut,0.91533,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.3738,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.1032,TP53,
IDH-Mut,5.1678,TP53,
IDH-Mut,3.6072,TP53,
IDH-Mut,2.2188,TP53,
IDH-Mut,1.0752,TP53,
IDH-Mut,1.2425,TP53,
IDH-Mut,1.5044,TP53,
IDH-Mut,0,TP53,
IDH-Mut,5.4157,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.4295,TP53,
IDH-Mut,1.8082,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.32077,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.50182,TP53,
IDH-Mut,4.3734,TP53,
IDH-Mut,0,TP53,
IDH-Mut,5.3931,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.43403,TP53,
IDH-Mut,3.5518,TP53,
IDH-Mut,4.8393,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.38073,TP53,
IDH-Mut,2.7318,TP53,
IDH-Mut,0.40708,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.0074,TP53,
IDH-Mut,0,TP53,
IDH-Mut,5.1969,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.88284,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.1887,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.3997,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,5.0237,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.1227,TP53,
IDH-Mut,2.9207,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.247,TP53,
IDH-Mut,1.7009,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.97012,TP53,
IDH-Mut,4.8181,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.6916,TP53,
IDH-Mut,1.0086,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.0813,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.1865,TP53,
IDH-Mut,2.8246,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.2594,TP53,
IDH-Mut,3.9977,TP53,
IDH-Mut,1.2839,TP53,
IDH-Mut,3.3536,TP53,
IDH-Mut,4.1725,TP53,
IDH-Mut,4.1546,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.4102,TP53,
IDH-Mut,0.81311,TP53,
IDH-Mut,2.9585,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.40708,TP53,
IDH-Mut,2.1197,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.6494,TP53,
IDH-Mut,1.8412,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.0583,TP53,
IDH-Mut,3.5372,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.474,TP53,
IDH-Mut,3.0149,TP53,
IDH-Mut,1.7386,TP53,
IDH-Mut,2.2913,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.1388,TP53,
IDH-Mut,4.2095,TP53,
IDH-Mut,1.5926,TP53,
IDH-Mut,0.83512,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.6973,TP53,
IDH-Mut,1.8647,TP53,
IDH-Mut,3.8837,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.4986,TP53,
IDH-Mut,6.5863,TP53,
IDH-Mut,2.8274,TP53,
IDH-Mut,3.6782,TP53,
IDH-Mut,0.64616,TP53,
IDH-Mut,0.59837,TP53,
IDH-Mut,2.3371,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.9497,TP53,
IDH-Mut,0.81967,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.4238,TP53,
IDH-Mut,2.1104,TP53,
IDH-Mut,4.9416,TP53,
IDH-Mut,2.2564,TP53,
IDH-Mut,1.4988,TP53,
IDH-Mut,1.9377,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.105,TP53,
IDH-Mut,0.58111,TP53,
IDH-Mut,2.4035,TP53,
IDH-Mut,3.082,TP53,
IDH-Mut,4.9974,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,5.3075,TP53,
IDH-Mut,0.78492,TP53,
IDH-Mut,1.3004,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.7974,TP53,
IDH-Mut,0.8679,TP53,
IDH-Mut,4.5508,TP53,
IDH-Mut,1.9899,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.6526,TP53,
IDH-Mut,4.3613,TP53,
IDH-Mut,4.4071,TP53,
IDH-Mut,2.6604,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.59455,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.1172,TP53,
IDH-Mut,4.5023,TP53,
IDH-Mut,1.3214,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.791,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.332,TP53,
IDH-Mut,3.8351,TP53,
IDH-Mut,5.0372,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.4228,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.3448,TP53,
IDH-Mut,2.9758,TP53,
IDH-Mut,3.1801,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.0286,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.6327,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.0045,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.2824,TP53,
IDH-Mut,3.7024,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.8758,TP53,
IDH-Mut,0.70044,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.1801,TP53,
IDH-Mut,3.9712,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.39944,TP53,
IDH-Mut,1.8699,TP53,
IDH-Mut,2.3912,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.37184,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.4742,TP53,
IDH-Mut,2.4201,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.9281,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.3696,TP53,
IDH-Mut,3.2923,TP53,
IDH-Mut,4.769,TP53,
IDH-Mut,3.9497,TP53,
IDH-Mut,3.9097,TP53,
IDH-Mut,1.7286,TP53,
IDH-Mut,0.59072,TP53,
IDH-Mut,3.6608,TP53,
IDH-Mut,0.81476,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.0432,TP53,
IDH-Mut,2.7485,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.1627,TP53,
IDH-Mut,0.20289,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.3782,TP53,
IDH-Mut,2.8276,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.5424,TP53,
IDH-Mut,3.2233,TP53,
IDH-Mut,0.22033,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.7009,TP53,
IDH-Mut,0.50894,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.9972,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.5099,TP53,
IDH-Mut,4.193,TP53,
IDH-Mut,0.90689,TP53,
IDH-Mut,2.4523,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.2988,TP53,
IDH-Mut,3.7538,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.1266,TP53,
IDH-Mut,3.8628,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.7379,TP53,
IDH-Mut,0.57143,TP53,
IDH-Mut,1.991,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.0233,TP53,
IDH-Mut,0.92903,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.8092,TP53,
IDH-Mut,3.341,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.3323,TP53,
IDH-Mut,3.7388,TP53,
IDH-Mut,3.3239,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.6255,TP53,
IDH-Mut,4.7164,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.3874,TP53,
IDH-Mut,4.8661,TP53,
IDH-Mut,1.1532,TP53,
IDH-Mut,3.8794,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.3103,TP53,
IDH-Mut,2.4404,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.7587,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.9467,TP53,
IDH-Mut,0.38736,TP53,
IDH-Mut,1.442,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.0748,TP53,
IDH-Mut,3.0555,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.5984,TP53,
IDH-Mut,3.3418,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.2544,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.362,TP53,
IDH-Mut,2.8476,TP53,
IDH-Mut,2.0332,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.8075,TP53,
IDH-Mut,0.19535,TP53,
IDH-Mut,5.511,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.9887,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.4005,TP53,
IDH-Mut,3.0711,TP53,
IDH-Mut,1.4452,TP53,
IDH-Mut,3.1085,TP53,
